CODES,DESCRIPTION,YEAR,UNIT_1_CODES,UNIT_1_DESCRIPTION,UNIT_2_CODES,UNIT_2_DESCRIPTION
292141,Aniline and its salts,2023,9,Kilogram,?,?
292142,Aniline derivatives and their salts,2023,9,Kilogram,?,?
292143,Toluidines and their derivatives; salts thereof,2023,9,Kilogram,?,?
292144,Diphenylamine and its derivatives; salts thereof,2023,9,Kilogram,?,?
292145,"1Naphthylamine (alphanaphthylamine), 2naphthylamine (betanaphthylamine) and their derivatives; salts thereof",2023,9,Kilogram,?,?
292146,"Amfetamine (INN), benzfetamine (INN), dexamfetamine (INN), 
etilamfetamine (INN), fencamfamin (INN), lefetamine (INN), 
levamfetamine (INN), mefenorex (INN) and phentermine 
(INN); salts thereof",2023,9,Kilogram,?,?
292149,"Aromatic monoamines and derivatives; salts thereof (excluding aniline, toluidines, diphenylamine, 1-naphthylamine alpha-naphthylamine""",2023,9,Kilogram,?,?
292151,"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives; salts thereof",2023,9,Kilogram,?,?
292159,"Aromatic polyamines and their derivatives; salts thereof (excluding o-phenylenediamine, m-phenylenediamine, p-phenylenediamine or diaminotoluenes and their derivatives, and salts thereof)",2023,9,Kilogram,?,?
292211,Monoethanolamine and its salts,2023,9,Kilogram,?,?
292212,Diethanolamine and its salts,2023,9,Kilogram,?,?
292214,Dextropropoxyphene (INN) and its salts,2023,9,Kilogram,?,?
292215,Triethanolamine,2023,9,Kilogram,?,?
292216,Diethanolammonium perfluorooctane sulphonate,2023,9,Kilogram,?,?
292217,Methyldiethanolamine and ethyldiethanolamine,2023,9,Kilogram,?,?
292218,"2(N,NDiisopropylamino)ethanol",2023,9,Kilogram,?,?
292219,"Amino-alcohols, their ethers and esters; salts thereof (other than those containing £æ one kind of oxygen function and excluding monoethanolamine, diethanolamine, triethanolamine, dextropropoxyphene INN""",2023,9,Kilogram,?,?
292221,Aminohydroxynaphthalenesulphonic acids and their salts,2023,9,Kilogram,?,?
292229,"Amino-naphthols and other amino-phenols, their ethers and esters; salts thereof (excluding those containing £æ one kind of oxygen function; aminohydroxynaphthalenesulphonic acids and their salts)",2023,9,Kilogram,?,?
292231,"Amfepramone (INN), methadone (INN) and normethadone (INN); salts thereof",2023,9,Kilogram,?,?
292239,"Amino-aldehydes, amino-ketones and amino-quinones; salts thereof (excluding those containing £æ one kind of oxygen function, and amfepramone INN""",2023,9,Kilogram,?,?
292241,Lysine and its esters; salts thereof,2023,9,Kilogram,?,?
292242,Glutamic acid and its salts,2023,9,Kilogram,?,?
292243,Anthranilic acid and its salts,2023,9,Kilogram,?,?
292244,Tilidine (INN) and its salts,2023,9,Kilogram,?,?
292249,"Amino-acids and their esters; salts thereof (excluding those with £æ one kind of oxygen function, lysine and its esters, and salts thereof, and glutamic acid, anthranilic acid, tilidine INN""",2023,9,Kilogram,?,?
292250,"Aminoalcoholphenols, aminoacidphenols and other aminocompounds with oxygen function",2023,9,Kilogram,?,?
292310,Choline and its salts,2023,9,Kilogram,?,?
292320,Lecithins and other phosphoaminolipids,2023,9,Kilogram,?,?
292330,Tetraethylammonium perfluorooctane sulphonate,2023,9,Kilogram,?,?
292340,Didecyldimethylammonium perfluorooctane sulphonate,2023,9,Kilogram,?,?
292390,Quaternary ammonium salts and hydroxides (excluding choline and its salts),2023,9,Kilogram,?,?
292411,Meprobamate (INN),2023,9,Kilogram,?,?
292412,"Fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",2023,9,Kilogram,?,?
292419,"Acyclic amides, incl. acyclic carbamates, and their derivatives, and salts thereof (excluding meprobamate [INN], fluoroacetamide [ISO], monocrotophos [ISO] and phosphamidon [ISO])",2023,9,Kilogram,?,?
292421,Ureides and their derivatives; salts thereof,2023,9,Kilogram,?,?
292423,2Acetamidobenzoic acid (Nacetylanthranilic acid) and its salts,2023,9,Kilogram,?,?
292424,Ethinamate (INN),2023,9,Kilogram,?,?
292425,Alachlor (ISO),2023,9,Kilogram,?,?
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines and their derivatives, salts thereof, 2-acetamidobenzoic acid N-acetylanthranilic acid"" and its salts and ethinamate ""INN"")""",2023,9,Kilogram,?,?
292511,Saccharin and its salts,2023,9,Kilogram,?,?
292512,Glutethimide (INN),2023,9,Kilogram,?,?
292519,"Imides and their derivatives; salts thereof (excluding saccharin and its salts, glutethimide [INN] and inorganic or organic compounds of mercury)",2023,9,Kilogram,?,?
292521,Chlordimeform (ISO),2023,9,Kilogram,?,?
292529,Imines and their derivatives; salts thereof (excluding chlordimeform [ISO]),2023,9,Kilogram,?,?
292610,Acrylonitrile,2023,9,Kilogram,?,?
292620,1Cyanoguanidine (dicyandiamide),2023,9,Kilogram,?,?
292630,"Fenproporex (INN) and its salts; methadone (INN) intermediate (4cyano2dimethylamino4,4diphenylbutane)",2023,9,Kilogram,?,?
292640,alpha-Phenylacetoacetonitrile,2023,9,Kilogram,?,?
292690,"Nitrile-function compounds (excluding acrylonitrile, 1-cyanoguanidine dicyandiamide""",2023,9,Kilogram,?,?
292700,"Diazo, azo or azoxycompounds.",2023,9,Kilogram,?,?
292800,Organic derivatives of hydrazine or of hydroxylamine.,2023,9,Kilogram,?,?
292910,Isocyanates,2023,9,Kilogram,?,?
292990,"Compounds with nitrogen function (excluding amine-function compounds; oxygen-function amino-compounds; quaternary ammonium salts and hydroxides; lecithin and other phosphoaminolipids; carboxyamide-function compounds; amide-function compounds of carbonic acid; carboxyimide-function, imine-function or nitrile-function compounds; diazo-, azo- or azoxy-compounds; organic derivatives of hydrazine or of hydroxylamine and isocyanates)",2023,9,Kilogram,?,?
293010,"2-(N,N-Dimethylamino) ethanethiol",2023,9,Kilogram,?,?
293020,Thiocarbamates and dithiocarbamates,2023,9,Kilogram,?,?
293030,"Thiuram mono, di or tetrasulphides",2023,9,Kilogram,?,?
293040,Methionine,2023,9,Kilogram,?,?
293060,"2(N,NDiethylamino)ethanethiol",2023,9,Kilogram,?,?
293070,Bis(2hydroxyethyl)sulfide (thiodiglycol (INN)),2023,9,Kilogram,?,?
293080,"Aldicarb (ISO), captafol (ISO) and methamidophos (ISO)",2023,9,Kilogram,?,?
293090,"Organo-sulphur compounds (excluding thiocarbamates and dithiocarbamates, thiuram mono-, di- or tetrasulphides, methionine, captafol [ISO] and methamidophos [ISO])",2023,9,Kilogram,?,?
293110,Tetramethyl lead and tetraethyl lead,2023,9,Kilogram,?,?
293120,Tributyltin compounds,2023,9,Kilogram,?,?
293141,Dimethyl methylphosphonate,2023,9,Kilogram,?,?
293142,Dimethyl propylphosphonate,2023,9,Kilogram,?,?
293143,Diethyl ethylphosphonate,2023,9,Kilogram,?,?
293144,Methylphosphonic acid,2023,9,Kilogram,?,?
293145,Salt of methylphosphonic acid and (aminoiminomethyl)urea (1 : 1),2023,9,Kilogram,?,?
293146,"2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",2023,9,Kilogram,?,?
293147,"(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl) methyl methyl methylphosphonate",2023,9,Kilogram,?,?
293148,"3,9-Dimethyl-2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5] undecane 3,9-dioxide",2023,9,Kilogram,?,?
293149,"Other non-halogenated organo-phosphorous derivatives",2023,9,Kilogram,?,?
293151,Methylphosphonic dichloride,2023,9,Kilogram,?,?
293152,Propylphosphonic dichloride,2023,9,Kilogram,?,?
293153,O-(3-chloropropyl) O-[4-nitro-3-(trifluoromethyl)phenyl] methylphosphonothionate,2023,9,Kilogram,?,?
293154,Trichlorfon (ISO),2023,9,Kilogram,?,?
293159,"Other halogenated organo-phosphorous derivatives",2023,9,Kilogram,?,?
293190,"Separate chemically defined organo-inorganic compounds (excluding organo-sulphur compounds and those of mercury, tetramethyl lead, tetraethyl lead and tributyltin compounds)",2023,9,Kilogram,?,?
293211,Tetrahydrofuran,2023,9,Kilogram,?,?
293212,2Furaldehyde (furfuraldehyde),2023,9,Kilogram,?,?
293213,Furfuryl alcohol and tetrahydrofurfuryl alcohol,2023,9,Kilogram,?,?
293214,Sucralose,2023,9,Kilogram,?,?
293219,"Heterocyclic compounds with oxygen hetero-atom[s] only, containing an unfused furan ring, whether or not hydrogenated, in the structure (excluding tetrahydrofuran, 2-furaldehyde furfuraldehyde""",2023,9,Kilogram,?,?
293220,Lactones,2023,9,Kilogram,?,?
293291,Isosafrole,2023,9,Kilogram,?,?
293292,"1(1,3Benzodioxol5yl)propan2one",2023,9,Kilogram,?,?
293293,Piperonal,2023,9,Kilogram,?,?
293294,Safrole,2023,9,Kilogram,?,?
293295,Tetrahydrocannabinols (all isomers),2023,9,Kilogram,?,?
293296,Carbofuran (ISO),2023,9,Kilogram,?,?
293299,"Heterocyclic compounds with oxygen hetero-atom[s] only (excluding compounds containing unfused furan ring, whether or not hydrogenated, in the structure, and lactones, isosafrole, 1-[1,3-benzodioxol-5-yl]propan-2-one, piperonal, safrole, tetrahydrocannabinols all isomers""",2023,9,Kilogram,?,?
293311,Phenazone (antipyrin) and its derivatives,2023,9,Kilogram,?,?
293319,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyrazole ring, whether or not hydrogenated, in the structure (excluding phenazone antipyrin"" and its derivatives)""",2023,9,Kilogram,?,?
293321,Hydantoin and its derivatives,2023,9,Kilogram,?,?
293329,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused imidazole ring, whether or not hydrogenated, in the structure (excluding hydantoin and its derivatives, and products of subheading 3002 10)",2023,9,Kilogram,?,?
293331,Pyridine and its salts,2023,9,Kilogram,?,?
293332,Piperidine and its salts,2023,9,Kilogram,?,?
293333,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), carfentanil (INN), difenoxin (INN), diphenoxylate (INN), dipipanone (INN), fentanyl (INN), ketobemidone (INN), methylphenidate (INN), pentazocine (INN), pethidine (INN), pethidine (INN) intermediate A, phencyclidine (INN) (PCP), phenoperidine (INN), pipradrol (INN), piritramide (INN), propiram (INN), remifentanil (INN) and trimeperidine (INN); salts thereof",2023,9,Kilogram,?,?
293334,Other fentanyls and their derivatives,2023,9,Kilogram,?,?
293335,3-Quinuclidinol,2023,9,Kilogram,?,?
293336,4-Anilino-N-phenethylpiperidine (ANPP),2023,9,Kilogram,?,?
293337,N-Phenethyl-4-piperidone (NPP),2023,9,Kilogram,?,?
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, whether or not hydrogenated, in the structure (excluding pyridine, piperidine, alfentanil INN""",2023,9,Kilogram,?,?
293341,Levorphanol (INN) and its salts,2023,9,Kilogram,?,?
293349,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing in the structure a quinoline or isoquinoline ring-system, whether or not hydrogenated, but not further fused (excluding levorphanol INN"" and its salts",2023,9,Kilogram,?,?
293352,Malonylurea (barbituric acid) and its salts,2023,9,Kilogram,?,?
293353,"Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital 
(INN), butobarbital, cyclobarbital (INN), methylphenobarbital 
(INN), pentobarbital (INN), phenobarbital (INN), 
secbutabarbital (INN), secobarbital (INN) and vinylbital (INN); 
salts thereof",2023,9,Kilogram,?,?
293354,Other derivatives of malonylurea (barbituric acid); salts thereof,2023,9,Kilogram,?,?
293355,"Loprazolam (INN), mecloqualone (INN), methaqualone (INN) and zipeprol (INN); salts thereof",2023,9,Kilogram,?,?
293359,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing a pyrimidine ring, whether or not hydrogenated, or piperazine ring in the structure (excluding malonylurea barbituric acid"" and its derivatives",2023,9,Kilogram,?,?
293361,Melamine,2023,9,Kilogram,?,?
293369,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused triazine ring, whether or not hydrogenated, in the structure (excluding melamine)",2023,9,Kilogram,?,?
293371,6Hexanelactam (epsiloncaprolactam),2023,9,Kilogram,?,?
293372,Clobazam (INN) and methyprylon (INN),2023,9,Kilogram,?,?
293379,Other lactams,2023,9,Kilogram,?,?
293391,"Alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), 
clonazepam (INN), clorazepate, delorazepam (INN), diazepam 
(INN), estazolam (INN), ethyl loflazepate (INN), fludiazepam 
(INN), flunitrazepam (INN), flurazepam (INN), halazepam 
(INN), lorazepam (INN), lormetazepam (INN), mazindol (INN), 
medazepam (INN), midazolam (INN), nimetazepam (INN), 
nitrazepam (INN), nordazepam (INN), oxazepam (INN), 
pinazepam (INN), prazepam (INN), pyrovalerone (INN), 
temazepam (INN), tetrazepam (INN) and triazolam (INN); salts 
thereof",2023,9,Kilogram,?,?
293392,Azinphosmethyl (ISO),2023,9,Kilogram,?,?
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused pyrazole, imidazole, pyridine or triazine ring, whether or not hydrogenated, a quinoline or isoquinoline ring-system, not further fused, whether or not hydrogenated, a pyrimidine ring, whether or not hydrogenated, or piperazine ring in the structure, and lactams, alprazolam INN""",2023,9,Kilogram,?,?
293410,Compounds containing an unfused thiazole ring (whether or not hydrogenated) in the structure,2023,9,Kilogram,?,?
293420,"Compounds containing in the structure a benzothiazole ringsystem (whether or not hydrogenated), not further fused",2023,9,Kilogram,?,?
293430,"Compounds containing in the structure a phenothiazine ringsystem (whether or not hydrogenated), not further fused",2023,9,Kilogram,?,?
293491,"Aminorex (INN), brotizolam (INN), clotiazepam (INN), 
cloxazolam (INN), dextromoramide (INN), haloxazolam (INN), 
ketazolam (INN), mesocarb (INN), oxazolam (INN), pemoline 
(INN), phendimetrazine (INN), phenmetrazine (INN) and 
sufentanil (INN); salts thereof",2023,9,Kilogram,?,?
293492,Other fentanyls and their derivatives,2023,9,Kilogram,?,?
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excluding with oxygen only or with nitrogen hetero-atom[s] only, compounds containing in the structure an unfused thiazole ring or a benzothiazole or phenothiazine ring-system, not further fused and aminorex INN""",2023,9,Kilogram,?,?
293510,NMethylperfluorooctane sulphonamide,2023,9,Kilogram,?,?
293520,NEthylperfluorooctane sulphonamide,2023,9,Kilogram,?,?
293530,NEthylN(2hydroxyethyl) perfluorooctane sulphonamide,2023,9,Kilogram,?,?
293540,N(2Hydroxyethyl)Nmethylperfluorooctane sulphonamide,2023,9,Kilogram,?,?
293550,Other perfluorooctane sulphonamides,2023,9,Kilogram,?,?
293590,Other sulphonamides,2023,9,Kilogram,?,?
293621,"Vitamins A and their derivatives, unmixed",2023,9,Kilogram,?,?
293622,"Vitamin B1 and its derivatives,unmixed",2023,9,Kilogram,?,?
293623,"Vitamin B2 and its derivatives,unmixed",2023,9,Kilogram,?,?
293624,"D or DLPantothenic acid (Vitamin B5) and its derivatives,unmixed",2023,9,Kilogram,?,?
293625,"Vitamin B6 and its derivatives,unmixed",2023,9,Kilogram,?,?
293626,"Vitamin B12 and its derivatives,unmixed",2023,9,Kilogram,?,?
293627,"Vitamin C and its derivatives,unmixed",2023,9,Kilogram,?,?
293628,"Vitamin E and its derivatives,unmixed",2023,9,Kilogram,?,?
293629,"Other vitamins and their derivatives,unmixed",2023,9,Kilogram,?,?
293690,Other provitamins and vitamins and their derivatives and mixtures,2023,9,Kilogram,?,?
293711,"Somatotropin, its derivatives and structural analogues",2023,9,Kilogram,?,?
293712,Insulin and its salts,2023,9,Kilogram,?,?
293719,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues, used primarily as hormones (excluding somatropin, its derivatives and structural analogues, and insulin and its salts)",2023,9,Kilogram,?,?
293721,"Cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",2023,9,Kilogram,?,?
293722,Halogenated derivatives of corticosteroidal hormones,2023,9,Kilogram,?,?
293723,Oestrogens and progestogens,2023,9,Kilogram,?,?
293729,"Steroidal hormones, their derivatives and structural analogues, used primarily as hormones (excluding cortisone, hydrocortisone, prednisone dehydrocortisone""",2023,9,Kilogram,?,?
293750,"Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues",2023,9,Kilogram,?,?
293790,"Hormones, natural or reproduced by synthesis; derivatives and structural analogues thereof, used primarily as hormones (excluding polypeptide hormones, protein hormones, glycoprotein hormones, steroidal hormones, catecholamine hormones, prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues, and amino-acid derivatives, and products of 3002 10)",2023,9,Kilogram,?,?
293810,Rutoside (rutin) and its derivatives,2023,9,Kilogram,?,?
293890,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives (excluding rutoside rutin"" and its derivatives)""",2023,9,Kilogram,?,?
293911,"Concentrates of poppy straw; buprenorphine (INN), codeine, 
dihydrocodeine (INN), ethylmorphine, etorphine (INN), heroin, 
hydrocodone (INN), hydromorphone (INN), morphine, 
nicomorphine (INN), oxycodone (INN), oxymorphone (INN), 
pholcodine (INN), thebacon (INN) and thebaine; salts thereof",2023,9,Kilogram,?,?
293919,Other alkaloids of opium and their derivatives and salts thereof,2023,9,Kilogram,?,?
293920,Alkaloids of cinchona and their derivatives; salts thereof,2023,9,Kilogram,?,?
293930,Caffeine and its salts,2023,9,Kilogram,?,?
